Mass_Earth_Relative,Radius_Earth_Relative,Surface_Temperature_K,Star_Distance_AU,Star_Type,Orbital_Period_Days,Atmosphere_Composition,Eccentricity,Water_Vapor_Detected,Receives_Stellar_Flux,Tidal_Locking_Potential,Target
0.25135072452927565,1.564391813249376,293.9671680869918,1.0133645844285424,F,374.60076520197214,"CH4,N2",0.4933534452225509,0,0.5025159338088808,0,Non-Habitable
0.2555145358627402,1.0857437167963824,245.32154565997453,1.0016044078805784,G,401.13268668098783,"He,O2",0.10090754209388564,0,0.4086177996884661,0,Non-Habitable
1.0488230269515975,0.7229153176407335,298.7808769333583,0.7824254881031062,K,328.5539094691136,"O2,CO2,He",0.20261698290292263,0,0.7712236753421304,1,Non-Habitable
0.6720408974100935,0.9769129874019846,267.6032779899865,0.2245802611221328,M,655.576417424304,O2,0.35323581775933577,1,0.22223189502147056,0,Non-Habitable
0.5939192886082234,0.6853299608971419,277.98656963958405,1.2921263611778426,G,267.29070365399264,"CO2,O2,CH4",0.2085057921014028,0,0.98302773480255,0,Non-Habitable
0.7034689305644517,,187.5420048265815,1.1314616361618255,K,409.02892304554985,O2,0.22638119118464273,1,0.8182106809349547,0,Non-Habitable
0.029193827637845504,0.44918459296857716,236.181969371942,0.9179243857968701,F,221.25660406894218,"Ar,CO2,H2O",0.315103733260944,0,1.1662861068285406,1,Non-Habitable
0.43190906127909834,0.9385234145726941,298.4433957813922,1.299543680277077,A,480.48402335159506,"Ar,CO2",0.16869175017063112,0,0.5006467969905892,0,Non-Habitable
1.719255593186092,1.3342369635419273,321.28780563027686,0.6212485962775353,M,317.2923999799416,O2,0.26965817293236627,0,0.3992072534535581,1,Non-Habitable
1.6882188193674117,0.8435182568224928,248.38979157676874,1.171666059761747,M,391.82590008165005,O2,0.32100607070484244,0,1.1909945966643083,0,Non-Habitable
0.6253488558594253,0.39912453385529745,189.44845582774852,1.3852625418593907,K,471.6789583039184,"N2,He",0.06909876633453582,0,0.9957303517078346,0,Non-Habitable
1.6987809790669441,0.8213817709525202,258.2860310966049,0.11941044197073092,K,221.31296633238568,"Ar,H2O",0.28220256614255296,0,0.6262179818894316,0,Non-Habitable
1.864076860614231,1.0691254902585385,323.271550571856,1.141814295567014,A,230.04504572970453,"He,O2,CO2",0.33249201802545064,0,1.342983598712657,0,Non-Habitable
1.6452489693480417,1.2242014369793803,329.9152507970602,1.6164018211781874,F,418.23394565711544,"H2O,O2,He",0.11790279413019122,0,1.4846549342457187,0,Non-Habitable
0.9388259692218499,0.52514770726739,264.44727772926797,1.520133462145855,G,366.53396198871405,"CO2,CH4",0.45278749651241657,0,0.41992109686824497,0,Non-Habitable
0.10703318260259975,0.3378175394867369,223.95059889130314,0.955278940853123,M,386.05921507188407,"CH4,CO2,N2",0.14172617784544447,0,1.5582516792894068,0,Non-Habitable
0.40546163510179856,1.3626413806106046,238.8514571706877,1.3298637199018943,F,339.9614140351775,Ar,0.039147978998753066,1,0.2977000487921132,1,Non-Habitable
0.8714438636685047,0.6192743264286102,236.4620417480073,1.0516590440418527,A,514.668081390522,"Ar,He",0.20479368794632896,0,1.2978842872885317,0,Non-Habitable
1.455450830793508,0.979819137387039,297.5009895413658,0.14004157196406197,G,241.74221570497957,"He,CO2",0.19811554224300362,0,1.34476122664319,1,Non-Habitable
1.1820643345139985,1.171230547022236,291.1503241650791,1.596974510047514,G,472.47688044563483,"O2,Ar",0.1929505125397194,0,1.764649516814245,0,Non-Habitable
0.13741572536414748,0.38737410188654886,299.2877749019738,1.0988639312189576,G,416.8263972136586,CH4,0.29700824756747507,0,0.13166710469145504,0,Non-Habitable
1.7004392327710591,0.45725564553683407,223.91547915842636,0.662117468368814,A,550.2608598075211,O2,0.25725587826760676,0,0.8853124536012049,1,Non-Habitable
1.1350187244649073,0.9371419140911489,265.59719865136054,0.3391232061139471,A,539.4620590923914,CO2,0.3025931061701305,0,1.375895093210693,0,Non-Habitable
0.30885997056360714,0.6583905415284994,293.06490061172906,1.2956444316337306,K,457.751591389492,"CO2,O2",0.13848336766539557,1,1.1853108909856511,0,Non-Habitable
1.5224575783444618,1.216186481828044,280.40197892400215,1.9341291642237448,G,323.9039545631656,"Ar,O2",0.18711912952580192,1,0.8640244771130807,0,Habitable
0.9482366374854576,0.28783828610949824,293.52468834633225,1.015426099507125,A,338.24116568483015,"H2O,CO2",0.20040150153793782,1,1.3094263344524961,0,Non-Habitable
1.2564469594663965,1.4288004485874526,292.30229666798573,1.2041463421075531,M,418.89814988365697,"H2O,Ar",0.3658084419832599,0,1.1182605098115972,1,Non-Habitable
0.44195356188658785,1.6611795317597822,308.71390387037957,0.17466701495779147,A,363.03916807927817,O2,0.29199185181887694,0,1.5309835252541335,1,Non-Habitable
1.6893011599180705,0.29214084459126965,258.24852470446916,1.3500498082282442,M,522.4266698269017,"N2,CO2,O2",0.3811488099189462,0,1.4416010606565708,0,Non-Habitable
0.09700891860684768,1.652339881057256,309.6899578779331,1.025334997252148,F,137.31505925320144,"CH4,N2",0.4283603096135651,1,1.2955054959382946,0,Non-Habitable
1.6081355559544392,0.8303850592583709,281.3338304882096,0.5231194981716897,A,354.7955146079433,"Ar,He",0.8198617156778273,0,1.503928023552342,0,Non-Habitable
1.9216345048467525,1.336321884787053,266.94582137659245,0.7835549938494558,,341.3537310482807,CH4,0.19628437358182055,0,0.059384135273164884,0,Non-Habitable
0.6573119405161248,0.7172920733162993,328.1460562051188,1.2361479382750002,K,299.1237824232824,"CH4,O2,He",0.6219570986882377,0,0.730277066761297,0,Non-Habitable
0.22454421245476097,1.5310029092228845,345.59810576145003,1.2698794944542657,F,371.685970384285,O2,0.2226653357778858,0,0.3884097048463,0,Non-Habitable
0.19248804696091226,0.6121287664018429,218.80227215709078,0.49888296382139097,A,241.95849265953032,"H2O,N2",0.1592603306256348,0,0.492332697875978,1,Non-Habitable
0.3465382171168161,1.1629514519829731,228.81073759901795,1.6057095678659656,G,458.6543775575658,He,0.1772456042358257,1,0.6738006414591492,1,Non-Habitable
1.6960063424454064,1.3823262856396408,230.83893236197906,0.5316745912117509,A,545.1678672234661,"O2,N2,He",0.1666666945725323,0,1.418064545609768,0,Non-Habitable
0.5557068802961405,0.338091850851885,285.9955500615367,1.398152925741563,M,,"He,Ar",0.4104388702153167,0,0.5035305152177214,1,Non-Habitable
0.8451446404179473,0.3098380330090623,285.56432256181387,0.5958730361917146,F,376.10356755978347,"O2,CH4",0.2773309957773402,0,0.8624005048327339,0,Non-Habitable
0.35198210542091823,1.5590043366390351,270.4066248344753,0.6826230235412846,G,425.3058740783541,O2,0.487903554808046,0,1.3385429786073364,0,Non-Habitable
0.3127127266450962,0.6932822051887935,334.7499312800036,1.0155386277342515,M,413.20448073276043,"N2,He,H2O",0.7766318453272248,0,1.1307859456641869,1,Non-Habitable
1.280733952921698,1.1922733355552995,290.6675162715109,1.2202732504008118,F,581.9443024863244,"O2,Ar",0.19720672806015482,0,1.1558774668464984,1,Non-Habitable
0.001197807418782837,1.1799761205920927,292.7689968525818,0.7419938125658343,M,400.1082113503617,"Ar,CO2,He",0.1290070427648427,0,0.3444090427021871,0,Non-Habitable
1.000103760438926,1.4460406896327145,307.0346202680279,0.027073682769270024,K,190.73058609810576,"CO2,N2,Ar",0.3724419213968331,1,1.1303964374938682,0,Non-Habitable
0.7328252133438264,1.5706950440855403,304.90925281973114,1.3085463398201949,G,254.47662671961203,"N2,He",,0,0.6759501448525045,0,Non-Habitable
1.0524976424464598,1.0348038522115184,230.43360564466602,0.09871822235791594,A,393.3273504439931,"CH4,N2",0.1635563887831229,0,1.4567212059446684,0,Non-Habitable
0.26916865472636164,0.8487275820060782,249.10670214347118,0.5271946856128713,K,458.4037760641247,H2O,0.09520114231346553,0,0.1965040759398725,0,Non-Habitable
1.0659991039209404,1.1240462530291444,271.5983860102527,1.3309168000049456,F,274.6909515158158,CH4,0.37138395133010277,0,0.7034263530823468,0,Non-Habitable
1.7903972925643756,0.6052016190106335,343.03760625057765,0.4408850260384882,A,408.75166708943675,"N2,H2O",0.3291476292100027,0,1.1891442398116436,0,Non-Habitable
1.4091065149516742,1.1871018100510238,301.3527778624123,1.3435238262338458,M,305.90709897000755,CO2,0.4931634710774317,0,0.1922558544401789,0,Non-Habitable
0.7168028806406288,1.1976080150138901,219.164716134919,1.1826976397714488,M,304.68934558609294,O2,0.16937533777807925,0,2.4279312683512124,0,Non-Habitable
0.27610304201404134,0.6706288919961638,263.7037090639356,1.081643720111217,F,299.10317183129735,Ar,0.16618196524373904,0,0.4143874374223687,0,Non-Habitable
1.3745490000491563,1.0370194111317241,306.67064819368227,0.9834019097255893,K,570.3991033949076,CH4,0.15489525113261562,0,0.7691880367728812,1,Non-Habitable
1.3044606205423959,0.7048506096606322,325.8215466687293,0.6320662516123565,F,542.4658712484825,"CH4,H2O",0.24812872058297958,0,0.8403508852679205,0,Non-Habitable
0.9845243737362994,0.9050526455714175,215.4942334883982,0.8517899205691813,,319.116155292758,"N2,CO2",0.36962070080369797,0,0.10071589638612477,0,Non-Habitable
0.12489188616565972,0.4136783578064155,300.22198177595595,0.7914938032985211,F,257.4950796424267,"H2O,CH4",0.20267645284544344,0,1.6299082805694607,0,Non-Habitable
0.9777148262348878,1.608998575159538,240.8612076068924,1.5847363478792242,A,457.81302753003644,N2,0.33805311910845015,0,1.054139194595594,0,Non-Habitable
1.0187777616035543,0.8047413221189734,208.44779084664538,0.8728234174510097,M,535.7035316332384,N2,0.34438927764835986,0,1.2303537490871168,1,Non-Habitable
0.16252824731305116,1.1118906107739317,291.85681465880504,1.204786262812362,M,255.30123088389274,CH4,0.4137350795446224,0,0.8246088995546895,0,Non-Habitable
1.770698659512514,1.3284443161409063,292.50303226919993,1.4877498313497144,M,373.8354379023569,"Ar,CH4",0.19148551159433114,0,1.4934690260480799,0,Non-Habitable
0.45835765227235314,1.1637888734643163,199.96814937301042,0.7489057164939851,F,353.31969757966243,CO2,0.29866615049094625,0,0.7747526224722755,0,Non-Habitable
0.20937495862169553,1.6530528163000575,332.18351586367237,0.39708415189276636,M,337.3857351411508,O2,0.41007423101282675,1,0.5424047461720467,0,Non-Habitable
0.2228612572399462,0.6278632114722305,269.1120092034637,1.1519274330378906,M,400.5911866335549,N2,0.49606123169823396,1,0.9963787386687208,1,Non-Habitable
1.4537130478880473,0.7458666925791457,315.36708709427705,1.2049342707101245,M,410.038060455553,"He,CH4,CO2",0.16726204192218797,0,0.31781489444138666,1,Non-Habitable
0.21899485514182238,0.7154367074080206,252.71235371860135,1.6457783551607195,F,443.5179464721504,"O2,He",0.0707548524562135,1,1.4480906551979746,1,Non-Habitable
1.0310183990809327,1.6561287110991931,281.65999205728167,0.5517873239442084,F,,"O2,CH4",0.32516766652000684,0,1.0567217659894999,1,Non-Habitable
0.3919621114472063,1.636890827099517,218.9962499261312,1.1296006297318177,F,522.0967745182918,"N2,CO2",0.32330729146964965,1,0.9478189105179041,0,Non-Habitable
0.08358918773527502,0.3732372080538089,277.05187487365987,1.4073101447460594,K,399.72640312114623,"H2O,He",0.33182728449384513,0,0.5304271534761478,0,Non-Habitable
0.6387602151763864,0.6764145832057871,307.27576743118937,1.5353436812510481,A,327.5870971262599,"O2,Ar",0.16160100469583055,0,,0,Non-Habitable
0.7634759224629113,1.7765807830505114,219.21214876614192,0.8836102138214492,K,315.5814338681877,"O2,N2,Ar",0.1036491625301579,0,0.6207857462713064,0,Non-Habitable
0.30069519039916115,1.3706589748399978,277.64021333982174,1.3404390183393435,K,251.52689341861873,"O2,Ar",0.3877929186237295,0,1.809859214126869,0,Non-Habitable
0.9081508734597795,1.6065812523475822,287.96078014265214,0.9237228971403632,K,568.8818212525896,"CO2,CH4,H2O",0.06630602605014681,0,1.713113771126277,0,Non-Habitable
0.03659959649630862,1.1736063360930635,301.7175598469334,0.6777130928588964,M,310.2683575658391,"He,CO2",0.24497539890976605,0,1.4311422024852283,1,Non-Habitable
1.5099664842574365,1.0748853739917552,257.2581615263571,1.6532744108337956,K,585.5709104306726,"H2O,CH4,O2",0.412196041704473,0,1.205756332378942,0,Non-Habitable
0.45017405470436855,0.4310491850819641,270.01092299700224,1.1024663399312384,M,290.5686424669854,O2,0.01977526648564394,1,0.263152812325533,0,Non-Habitable
0.9730930304736661,0.9389719892694395,313.79121130941894,0.957509084077726,K,303.62311775922643,"N2,O2,He",0.044255181112260567,0,1.1159755278509185,0,Non-Habitable
0.449949790674098,0.6869120706612524,315.25182642678726,0.6510054215877087,F,412.40162631665487,"N2,He",0.40139684615359233,0,1.1864889029176615,0,Non-Habitable
0.43101998424792776,0.894308403742986,205.65762573295774,0.6301322112432657,K,388.69133807828047,Ar,0.22386519267396307,0,1.8865919441135954,0,Non-Habitable
0.8228090721042609,1.2746203225136874,212.91611044257604,1.2821339194253052,F,392.86576995003367,"He,O2",0.4930123949718693,0,1.4400035420731305,0,Non-Habitable
0.09552654950169592,1.364637974972294,266.7714082554048,0.6975147828592392,K,142.1268058013299,"O2,CH4",0.24096193472618108,1,1.6605696044761633,0,Non-Habitable
1.3120655070483884,1.4762561796531877,281.9650430166564,1.2845792902060562,A,291.9595432171223,"O2,H2O,CO2",0.22495381296845965,0,0.9509008726155675,1,Non-Habitable
1.438991485302367,0.9979761916332637,304.1712211156441,2.032281260003499,M,406.8184231066696,H2O,0.16469367270419735,0,0.6360435357712243,0,Non-Habitable
1.8153080866513567,0.745493953213605,291.42371094356423,1.4411755599589353,F,260.3320379840429,O2,0.1248921178315435,1,0.2128564919353324,1,Habitable
1.3503316750765224,0.941715308577681,270.5916912060609,0.7835349866535919,A,392.3171933596048,"N2,O2",0.4037288400095188,0,1.1079312559659151,0,Non-Habitable
1.232806520505695,1.6021112467802712,245.24754785254297,0.7874033899522573,A,255.95458188977824,"H2O,He,O2",0.5017827692363156,0,1.1694144797143247,0,Non-Habitable
0.591315676581868,0.4454195661336354,249.13229438475182,0.4502332360542777,G,376.66787417100403,"O2,Ar",0.2737821166942865,0,1.9868444036060624,0,Non-Habitable
1.3315185235544096,0.7292095897852928,230.33814427991112,0.8121604559435204,F,407.76954716579525,CH4,0.06630485897457554,0,0.9860932108210838,0,Non-Habitable
0.7703898987412632,0.47885429177174765,215.97612055145535,0.0717897521784554,K,514.2509529297479,N2,0.40845624307180173,0,,0,Non-Habitable
1.807804270056034,1.4949925939551736,304.55236715341937,1.1704150823447357,F,496.5105420336835,"O2,He",0.07947377124032477,0,0.8021439743887455,0,Non-Habitable
0.6938288188610386,0.7723228594767213,373.96229467059607,0.43951243189054645,,351.4593010081502,"CO2,H2O,N2",0.47882115614419246,1,1.497084596136315,1,Non-Habitable
0.9889729794955209,0.9424148877729113,308.8348734394277,0.7637542606362087,K,350.374849319971,"O2,H2O,He",0.03641825651002728,0,0.6280374116751166,1,Non-Habitable
1.7437237326581945,1.1400092029926756,242.5507800523438,1.4465089999663263,G,388.610161871519,"CH4,Ar,He",0.1706646603802525,0,1.0558398294760392,0,Non-Habitable
1.251595854149104,0.0807837998161689,313.2386053967238,0.8254295983288633,F,410.29355359440456,CO2,0.1222677331741719,1,0.3210584312814633,0,Non-Habitable
1.3085400596673336,1.360667104804693,266.2392623484253,0.7164170149924307,G,380.1248082491651,"O2,He",0.07180301944361842,0,1.0325415673737361,0,Non-Habitable
0.6062076290600504,1.1482575496839371,301.4619563884056,0.11681798334628923,F,525.641744752841,"N2,O2",0.31790924388497116,0,1.4916811181414056,0,Non-Habitable
1.0950612952257979,1.1466156927396023,344.56697361324285,1.160966905181179,A,452.2406108434909,O2,0.12525576831407664,0,0.9980883483031732,0,Non-Habitable
1.468263777173361,1.7683500399552052,366.5134622882863,1.0119527711635818,G,159.63257281904967,H2O,0.09051204276515391,0,1.5257811631387985,1,Non-Habitable
1.02318874113006,0.8683072810001098,318.0436934805197,1.1806094744406048,A,494.4226452559423,H2O,0.07667697206875691,0,1.109308448937537,0,Non-Habitable
1.5251067463854953,1.0944607410428588,259.52708474902727,1.2073245065935314,M,408.72847167624855,"O2,Ar",0.15973685506331065,0,1.8740093325791916,0,Non-Habitable
2.1293083649762234,0.6595314082822665,304.0534619239246,1.0356331458476307,A,356.1586088111802,"CH4,N2",0.441266218594718,0,1.455993582709054,1,Non-Habitable
1.136366712033642,1.5471353923582245,334.13425081682453,0.29643588942053045,M,290.717350977897,"N2,Ar,H2O",0.2242045745935652,0,1.0326499427802949,1,Non-Habitable
0.2987292285811596,0.9643746479051205,262.7546352937993,0.6779055130364786,G,354.7959162529294,"H2O,N2",0.20984399583160254,0,0.8852398404274203,1,Non-Habitable
1.3572372237804704,1.0210741790291122,249.93023764004468,1.7110866309989556,A,449.5102926068871,"He,N2,CH4",0.42446032327941163,0,0.8033291748446373,1,Non-Habitable
0.5427100479935442,1.2399414836242175,270.17085952492295,1.1655566605271594,K,400.5211413444506,Ar,0.149078466620382,0,0.9583281825963152,0,Non-Habitable
0.19911094335879242,1.0334277303809696,242.3650063499521,0.417617716935894,F,320.27612457258687,"He,H2O,CH4",0.31860016787694817,0,1.8776024604248613,0,Non-Habitable
1.6647911672466313,0.9231048086583581,253.15676906458307,1.3866935252124128,K,427.2648536837472,"Ar,CO2,CH4",0.42481936193504094,0,0.820648486360145,0,Non-Habitable
0.8789702391683033,1.0336028654076812,287.9325509150278,1.5059395027080926,A,496.0181453029529,"He,N2",0.26159517563723383,0,0.4685830641425597,0,Non-Habitable
0.8044134377503904,1.1855101889452602,295.69642178215884,0.6466587897084211,G,344.65791295262636,"H2O,CO2,O2",0.13631428038746576,0,1.9903747561777259,0,Non-Habitable
1.6862421301459865,1.3557272753908072,279.73025595489037,0.31346913745588445,M,435.3285587994305,CO2,0.04791786039633874,0,0.3572100650244049,0,Non-Habitable
